Ano;Já foi atendido pelo CRAI?;Tipo de Atendimento;País de origem;Distrito de residência;Como ficou sabendo do serviço?;Escolaridade;Raça/Cor/Etnia declarada;Profissão;Relação de trabalho;Condição de moradia;Identidade de gênero;Orientação sexual;Idioma materno;Situação migratória atual;Foi vítima de violência?;Identifique o tipo de violação;Demanda do atendimento ;Total
2021;Primeiro Atendimento;Presencial;OUTRO;Outro município ou recém-chegado;Não informado;Médio Completo;Preta;Não informado;Não informado;Alugado;Mulher Cisgênero;Não informado;Português;Outra;Não informado;Não informado;Regularização migratória;1
2021;Primeiro Atendimento;Presencial;OUTRO;Outro município ou recém-chegado;Não informado;Médio Completo;Preta;Não informado;Não informado;Alugado;Mulher Cisgênero;Não informado;Português;Solicitante de reconhecimento da condição de refugiado;Não informado;Não informado;Regularização migratória;6
2021;Primeiro Atendimento;Presencial;OUTRO;Outro município ou recém-chegado;Não informado;Médio Completo;Preta;Não informado;Não informado;Alugado;Mulher Cisgênero;Não informado;Português;Visto;Não informado;Não informado;Regularização migratória;1
2021;Primeiro Atendimento;Presencial;OUTRO;Outro município ou recém-chegado;Não informado;Médio Completo;Preta;Não informado;Não informado;Cedido;Homem Cisgênero;Não informado;Espanhol;Solicitante de reconhecimento da condição de refugiado;Não informado;Não informado;Regularização migratória;1
2021;Primeiro Atendimento;Presencial;OUTRO;Outro município ou recém-chegado;Não informado;Médio Completo;Preta;Não informado;Não informado;Cedido;Homem Cisgênero;Não informado;Francês;Outra;Não informado;Não informado;Regularização migratória;1
2021;Primeiro Atendimento;Presencial;OUTRO;Outro município ou recém-chegado;Não informado;Médio Completo;Preta;Não informado;Não informado;Cedido;Homem Cisgênero;Não informado;Português;Indocumentado / Irregular;Não informado;Não informado;Regularização migratória;1
2021;Primeiro Atendimento;Presencial;OUTRO;Outro município ou recém-chegado;Não informado;Médio Completo;Preta;Não informado;Não informado;Cedido;Homem Cisgênero;Não informado;Português;Solicitante de reconhecimento da condição de refugiado;Não informado;Não informado;Acolhimento para situações de vulnerabilidade e risco;1
2021;Primeiro Atendimento;Presencial;OUTRO;Outro município ou recém-chegado;Não informado;Médio Completo;Preta;Não informado;Não informado;Cedido;Homem Cisgênero;Não informado;Português;Visto;Não;Não informado;Acolhimento para situações de vulnerabilidade e risco;1
2021;Primeiro Atendimento;Presencial;OUTRO;Outro município ou recém-chegado;Não informado;Médio Completo;Preta;Não informado;Não informado;Cedido;Mulher Cisgênero;Não informado;Português;Autorização de residência por prazo indeterminado;Não informado;Não informado;Acolhimento para situações de vulnerabilidade e risco;2
2021;Primeiro Atendimento;Presencial;OUTRO;Outro município ou recém-chegado;Não informado;Médio Completo;Preta;Não informado;Não informado;Cedido;Mulher Cisgênero;Não informado;Português;Autorização de residência por prazo indeterminado;Não informado;Não informado;Orientações diversas;1
2021;Primeiro Atendimento;Presencial;OUTRO;Outro município ou recém-chegado;Não informado;Médio Completo;Preta;Não informado;Não informado;Cedido;Mulher Cisgênero;Não informado;Português;Autorização de residência temporária;Não informado;Não informado;Acolhimento para situações de vulnerabilidade e risco;1
2021;Primeiro Atendimento;Presencial;OUTRO;Outro município ou recém-chegado;Não informado;Médio Completo;Preta;Não informado;Não informado;Cedido;Mulher Cisgênero;Não informado;Português;Indocumentado / Irregular;Não informado;Não informado;Orientações diversas;1
2021;Primeiro Atendimento;Presencial;OUTRO;Outro município ou recém-chegado;Não informado;Médio Completo;Preta;Não informado;Não informado;Cedido;Mulher Cisgênero;Não informado;Português;Visto;Não informado;Não informado;Acesso a serviços públicos;1
2021;Primeiro Atendimento;Presencial;OUTRO;Outro município ou recém-chegado;Não informado;Médio Completo;Preta;Não informado;Não informado;Cedido;Mulher Cisgênero;Não informado;Português;Visto;Não informado;Não informado;Acolhimento para situações de vulnerabilidade e risco;1
2021;Primeiro Atendimento;Presencial;OUTRO;Outro município ou recém-chegado;Não informado;Médio Completo;Preta;Não informado;Não informado;Próprio;Homem Cisgênero;Não informado;Crioulo Haitiano;Autorização de residência por prazo indeterminado;Não informado;Não informado;Orientações diversas;1
2021;Primeiro Atendimento;Presencial;OUTRO;Outro município ou recém-chegado;Não informado;Médio Completo;Preta;Não informado;Não informado;Próprio;Homem Cisgênero;Não informado;Crioulo Haitiano;Autorização de residência por prazo indeterminado;Não informado;Não informado;Regularização migratória;1
2021;Primeiro Atendimento;Presencial;OUTRO;Outro município ou recém-chegado;Não informado;Médio Completo;Preta;Não informado;Não informado;Situação de rua;Homem Cisgênero;Não informado;Espanhol;Indocumentado / Irregular;Não informado;Não informado;Acolhimento para situações de vulnerabilidade e risco;1
2021;Primeiro Atendimento;Presencial;OUTRO;Outro município ou recém-chegado;Não informado;Médio Completo;Preta;Não informado;Não informado;Situação de rua;Homem Cisgênero;Não informado;Português;Indocumentado / Irregular;Não;Não informado;Orientações diversas;1
2021;Primeiro Atendimento;Presencial;OUTRO;Outro município ou recém-chegado;Não informado;Médio Completo;Preta;Não informado;Não informado;Situação de rua;Homem Cisgênero;Não informado;Português;Indocumentado / Irregular;Não informado;Não informado;Acolhimento para situações de vulnerabilidade e risco;1
2021;Primeiro Atendimento;Presencial;OUTRO;Outro município ou recém-chegado;Não informado;Médio Completo;Preta;Não informado;Não informado;Situação de rua;Homem Cisgênero;Não informado;Português;Solicitante de reconhecimento da condição de refugiado;Não informado;Não informado;Acolhimento para situações de vulnerabilidade e risco;3
2021;Primeiro Atendimento;Presencial;OUTRO;Outro município ou recém-chegado;Não informado;Médio Completo;Preta;Não informado;Não informado;Situação de rua;Homem Cisgênero;Não informado;Português;Solicitante de reconhecimento da condição de refugiado;Não informado;Não informado;Orientações diversas;1
2021;Primeiro Atendimento;Presencial;OUTRO;Outro município ou recém-chegado;Não informado;Médio Completo;Preta;Não informado;Não informado;Situação de rua;Homem Cisgênero;Não informado;Português;Visto;Não;Não informado;Acolhimento para situações de vulnerabilidade e risco;1
2021;Primeiro Atendimento;Presencial;OUTRO;Outro município ou recém-chegado;Não informado;Médio Completo;Preta;Não informado;Não informado;Situação de rua;Homem Cisgênero;Não informado;Português;Visto;Não informado;Não informado;Acolhimento para situações de vulnerabilidade e risco;8
2021;Primeiro Atendimento;Presencial;OUTRO;Outro município ou recém-chegado;Não informado;Médio Completo;Preta;Não informado;Não informado;Situação de rua;Mulher Cisgênero;Não informado;Francês;Visto;Não informado;Não informado;Acolhimento para situações de vulnerabilidade e risco;3
2021;Primeiro Atendimento;Presencial;OUTRO;Outro município ou recém-chegado;Não informado;Médio Completo;Preta;Não informado;Não informado;Situação de rua;Mulher Cisgênero;Não informado;Lingala;Visto;Não informado;Não informado;Acolhimento para situações de vulnerabilidade e risco;1
2021;Primeiro Atendimento;Presencial;OUTRO;Outro município ou recém-chegado;Não informado;Médio Completo;Preta;Não informado;Não informado;Situação de rua;Mulher Cisgênero;Não informado;Outro;Visto;Não;Não informado;Acolhimento para situações de vulnerabilidade e risco;1
2021;Primeiro Atendimento;Presencial;OUTRO;Outro município ou recém-chegado;Não informado;Médio Completo;Preta;Não informado;Não informado;Situação de rua;Mulher Cisgênero;Não informado;Português;Autorização de residência por prazo indeterminado;Não informado;Não informado;Acolhimento para situações de vulnerabilidade e risco;1
2021;Primeiro Atendimento;Presencial;OUTRO;Outro município ou recém-chegado;Não informado;Médio Completo;Preta;Não informado;Não informado;Situação de rua;Mulher Cisgênero;Não informado;Português;Indocumentado / Irregular;Não informado;Não informado;Orientações diversas;1
2021;Primeiro Atendimento;Presencial;OUTRO;Outro município ou recém-chegado;Não informado;Médio Completo;Preta;Não informado;Não informado;Situação de rua;Mulher Cisgênero;Não informado;Português;Indocumentado / Irregular;Não informado;Não informado;Regularização migratória;1
2021;Primeiro Atendimento;Presencial;OUTRO;Outro município ou recém-chegado;Não informado;Médio Completo;Preta;Não informado;Não informado;Situação de rua;Mulher Cisgênero;Não informado;Português;Solicitante de reconhecimento da condição de refugiado;Não informado;Não informado;Acesso a serviços públicos;1
2021;Primeiro Atendimento;Presencial;OUTRO;Outro município ou recém-chegado;Não informado;Médio Completo;Preta;Não informado;Não informado;Situação de rua;Mulher Cisgênero;Não informado;Português;Solicitante de reconhecimento da condição de refugiado;Não informado;Não informado;Acolhimento para situações de vulnerabilidade e risco;4
2021;Primeiro Atendimento;Presencial;OUTRO;Outro município ou recém-chegado;Não informado;Médio Completo;Preta;Não informado;Não informado;Situação de rua;Mulher Cisgênero;Não informado;Português;Solicitante de reconhecimento da condição de refugiado;Não informado;Não informado;Orientações diversas;1
2021;Primeiro Atendimento;Presencial;OUTRO;Outro município ou recém-chegado;Não informado;Médio Completo;Preta;Não informado;Não informado;Situação de rua;Mulher Cisgênero;Não informado;Português;Visto;Não;Não informado;Acolhimento para situações de vulnerabilidade e risco;1
2021;Primeiro Atendimento;Presencial;OUTRO;Outro município ou recém-chegado;Não informado;Médio Completo;Preta;Não informado;Não informado;Situação de rua;Mulher Cisgênero;Não informado;Português;Visto;Não informado;Não informado;Acolhimento para situações de vulnerabilidade e risco;13
2021;Primeiro Atendimento;Presencial;OUTRO;Outro município ou recém-chegado;Não informado;Médio Completo;Preta;Não informado;Não trabalha;Alugado;Mulher Cisgênero;Heterossexual;Crioulo Haitiano;Autorização de residência por prazo indeterminado;Não;Não informado;Regularização migratória;1
2021;Primeiro Atendimento;Presencial;OUTRO;Outro município ou recém-chegado;Não informado;Médio Completo;Preta;Não informado;Não trabalha;Alugado;Mulher Cisgênero;Heterossexual;Português;Autorização de residência por prazo indeterminado;Não;Não informado;Regularização migratória;1
2021;Primeiro Atendimento;Presencial;OUTRO;Outro município ou recém-chegado;Não informado;Médio Completo;Preta;Não informado;Não trabalha;Situação de rua;Homem Cisgênero;Heterossexual;Crioulo Haitiano;Indocumentado / Irregular;Não;Não informado;Regularização migratória;1
2021;Primeiro Atendimento;Presencial;OUTRO;Outro município ou recém-chegado;Não informado;Médio Completo;Preta;Operador de Gruas;Não informado;Situação de rua;Homem Cisgênero;Não informado;Espanhol;Autorização de residência por prazo indeterminado;Não informado;Não informado;Acolhimento para situações de vulnerabilidade e risco;1
2021;Primeiro Atendimento;Presencial;OUTRO;Outro município ou recém-chegado;Não informado;Médio Completo;Preta;PADEIRO ;Não Declarado;Alugado;Mulher Cisgênero;Heterossexual;Francês;Solicitante de reconhecimento da condição de refugiado;Não;Não informado;Regularização migratória;1
2021;Primeiro Atendimento;Presencial;OUTRO;Outro município ou recém-chegado;Não informado;Médio Completo;Preta;PEDREIRO ;Empregada(o) sem carteira;Alugado;Homem Cisgênero;Heterossexual;Crioulo Haitiano;Solicitante de reconhecimento da condição de refugiado;Não;Não informado;Regularização migratória;1
2021;Primeiro Atendimento;Presencial;OUTRO;Outro município ou recém-chegado;Não informado;Médio Completo;Preta;Servente de Pedreiro;Desempregada(o);Situação de rua;Homem Cisgênero;Não informado;Espanhol;Autorização de residência temporária;Não informado;Não informado;Acolhimento para situações de vulnerabilidade e risco;1
2021;Primeiro Atendimento;Presencial;OUTRO;Outro município ou recém-chegado;Não informado;Médio Completo;Preta;Tradutor;Não informado;Situação de rua;Homem Cisgênero;Não informado;Português;Indocumentado / Irregular;Não;Não informado;Orientações diversas;1
2021;Primeiro Atendimento;Presencial;OUTRO;Outro município ou recém-chegado;Não informado;Médio Completo;Preta;Tranças, Domestica, Cozinha;Não informado;Situação de rua;Mulher Cisgênero;Não informado;Português;Visto;Não informado;Não informado;Acolhimento para situações de vulnerabilidade e risco;1
2021;Primeiro Atendimento;Presencial;OUTRO;Outro município ou recém-chegado;Não informado;Médio Completo;Preta;cantora ;Autônomo;Alugado;Mulher Cisgênero;Não informado;Inglês;Autorização de residência por prazo indeterminado;Não;Não informado;Regularização migratória;1
